Driver,LapNumber,Compound,Year,Event,SessionType,LapTimeSeconds,Energy_Index,MeanAbs_Jerk_Long,MeanAbs_Jerk_Lat,Avg_Speed_mps,Brake_Aggression,Max_Lateral_g,Max_Longitudinal_g,TyreLife,PC1,PC2,PC3
44,54,MEDIUM,2022,Dutch_Grand_Prix,R,73.854,27246327.08691787,3409.344078838784,654.779862941589,57.225969961507005,0.3832930204174785,132.26127309131607,297.50266849198937,6.0,0.921685305768247,-2.147776665388122,0.7528599349395326
47,51,SOFT,2022,Dutch_Grand_Prix,R,75.233,27799206.242664687,3300.5781536999607,606.7135035520697,56.33163855419264,0.3914338405493633,87.13725780750488,407.26372172202224,6.0,0.776980631972788,-2.3328495359157326,0.9152200026108069
55,63,SOFT,2022,Dutch_Grand_Prix,R,74.643,28707711.1764962,3462.740612621431,582.7817023787663,56.6916947248762,0.4008695609829207,91.52372023808788,243.25290266182228,9.0,0.505102856591289,-2.2608340625732484,0.8916329250677105
63,72,SOFT,2022,Dutch_Grand_Prix,R,73.671,28856596.47707321,3370.4734738479297,581.5168127871581,57.35827248745113,0.3814111374675883,122.02076484883924,314.66387987278137,17.0,0.8406456657431246,-1.8780789547131267,0.9490825055136768
77,51,MEDIUM,2022,Dutch_Grand_Prix,R,76.844,26046734.121892422,3171.1081402445216,540.9235759977103,54.90536763917817,0.4323513535207224,125.48654573660647,234.529666826332,17.0,-0.038004494348109805,-2.4299082078630283,-0.2616046843922738
1,68,MEDIUM,2023,Canadian_Grand_Prix,R,75.594,26869244.990925662,3546.673816556905,360.6266815272267,57.02779059827027,0.3832466000900796,62.30954416471484,326.40261875910375,26.0,-0.277728730700542,-0.63213752702138,0.6797840671986629
2,4,MEDIUM,2023,Canadian_Grand_Prix,R,78.437,26402717.75062592,3486.06284431813,341.3378367574137,54.84950683717286,0.4130374026760278,115.96389503983455,267.4293590065417,4.0,-0.25129227049516006,-1.4704852735060772,0.609522367423705
4,65,HARD,2023,Canadian_Grand_Prix,R,76.374,28388984.86524536,3739.566881682804,398.0641521649458,56.51733910760382,0.4135580252320735,164.0840084624282,390.63300454935273,31.0,0.5911045802940158,0.8836604295365723,-1.124704599818617
10,67,HARD,2023,Canadian_Grand_Prix,R,76.425,29155042.586017285,3739.387455830571,329.4433902865577,56.42027275524698,0.3825756986693388,71.19065873078239,697.2210481118835,34.0,0.5122799158336446,1.1756709969436314,-0.9596459020535137
11,70,SOFT,2023,Canadian_Grand_Prix,R,74.481,26779744.3722428,3530.532212942423,386.9685605776877,58.25483095865957,0.3820784987620745,135.14217441421113,294.1611373642121,2.0,0.44345956955250737,-1.0946282676756598,1.7016660727426347
14,62,HARD,2023,Canadian_Grand_Prix,R,75.779,27433309.996183783,3391.6057938648564,307.9107623806024,57.07304082704756,0.3713422110340638,87.83431708653076,353.0344974777144,21.0,-0.24834016217575872,1.160046476179636,-0.18479128171803225
16,47,HARD,2023,Canadian_Grand_Prix,R,75.907,24325310.10303456,3117.566858253508,377.0645459252762,56.90708261683914,0.3921425043362346,84.31188006874802,209.05896284766217,8.0,-0.6384485782237825,0.6443536236683217,-0.0788695807365008
18,58,HARD,2023,Canadian_Grand_Prix,R,76.564,28693113.854648218,3608.710039718252,320.0664865149212,56.24473261735104,0.3930313293234934,77.43085860195796,304.3787674295258,31.0,-0.32887889072661186,1.1279459781444274,-0.7224500763968906
20,55,MEDIUM,2023,Canadian_Grand_Prix,R,76.126,28159977.91522286,3529.6608590860387,316.91042527126075,56.98871627564577,0.3998682273525286,62.76885402153208,233.62521206257827,2.0,-0.5196142586171147,-1.2184887675604466,1.0994376969145774
21,52,HARD,2023,Canadian_Grand_Prix,R,76.656,23582210.579007726,3015.498471355384,300.1556139456601,56.37514828569995,0.3928349877705243,60.789650929947136,241.4375792641884,2.0,-1.045733357016764,0.5127007802856249,0.005761812017969316
23,68,HARD,2023,Canadian_Grand_Prix,R,76.917,25088797.37964429,3181.5431520837974,328.2269219024978,56.00320463206607,0.4021961900439044,71.0573588516645,294.5564316478683,56.0,-0.8585187052032971,1.5157253764647292,-1.4297367649373338
24,58,HARD,2023,Canadian_Grand_Prix,R,77.09,28707037.74285193,3706.003504932696,330.2689566722464,56.06280141211362,0.4000648455868733,66.70231577881387,428.3911221594034,26.0,-0.09403919883579928,0.8960879373538426,-0.818782782033773
27,37,HARD,2023,Canadian_Grand_Prix,R,77.232,26827789.0262967,3405.081628940872,312.393407842454,56.08540118391858,0.3967210720468802,65.02882052587576,266.289852901173,6.0,-0.6204434920461256,0.555222847844546,-0.18250371536220986
31,63,HARD,2023,Canadian_Grand_Prix,R,76.782,24966859.46303141,3124.741320384368,307.1507893965605,56.02678261417336,0.4188799322636431,78.0142758309648,231.951759562108,27.0,-1.006226026933056,0.7881242158460842,-0.9304295474405615
44,47,MEDIUM,2023,Canadian_Grand_Prix,R,75.396,24175115.96134139,3431.254989438406,318.40649615174846,57.27784517440501,0.3847516851917981,70.3326396700431,225.7542799375951,7.0,-0.6713000715675699,-0.9960276879740328,1.1814318209684138
55,47,HARD,2023,Canadian_Grand_Prix,R,75.911,23509551.04627104,3056.8191831236336,336.78364938709586,56.84861474993729,0.4022249333708337,64.0151213133027,288.8705183322291,9.0,-0.8557732247786357,0.5600551537783325,-0.28276608484918925
63,44,HARD,2023,Canadian_Grand_Prix,R,77.097,27395216.883972228,3576.606108940315,318.0693084034063,55.98601882681391,0.3951079560908994,73.06144710488665,585.9461481973764,32.0,0.07073931860787981,1.014319466557579,-1.0318618228924374
77,52,MEDIUM,2023,Canadian_Grand_Prix,R,76.625,25038428.33454004,3300.271888409108,337.35894429211305,56.35447630074079,0.4164943537998872,70.48961042216096,224.46598683053588,16.0,-0.8045785593944533,-1.1614715246864484,0.4934173884282219
81,59,HARD,2023,Canadian_Grand_Prix,R,76.598,26847055.659778297,3545.645888333894,393.214110296955,56.50315959849722,0.3756255554772726,259.0505146253839,482.7274856999514,22.0,1.3387827922145927,1.032102079036213,-0.5772179568486243
1,61,SOFT,2023,Spanish_Grand_Prix,R,76.33,30115829.67575133,3503.256720986299,550.7472203200773,60.6769250229476,0.3445310824101677,93.19358932175687,242.63199912129468,11.0,0.9602994112229704,-0.47646337614400136,2.2313839214343942
2,41,HARD,2023,Spanish_Grand_Prix,R,79.247,30943865.678708863,3449.9722983114807,497.2425396611909,58.44095043752851,0.3815236146178741,100.6132688860702,427.38527305688257,5.0,0.8511051799633984,0.6965372227416075,0.04749675556991477
4,55,SOFT,2023,Spanish_Grand_Prix,R,77.182,30434728.578156564,3497.3548676977302,573.7126479617708,59.98891832433265,0.3833966668781863,98.2042172454575,273.1362262067364,8.0,0.9802656454891048,-0.9666844389270033,1.7041667871990696
10,41,HARD,2023,Spanish_Grand_Prix,R,78.375,32142176.00109642,3752.979167174981,543.7852736626496,59.15609627191755,0.3651269572272768,88.07142055538502,296.4728998433996,2.0,0.9726450557172654,0.8408581049934422,0.4923715081804896
11,52,SOFT,2023,Spanish_Grand_Prix,R,76.666,29620805.361383885,3485.906469888746,560.1946773764909,60.39157630228342,0.3788422284948956,88.66117735973965,222.0490287100386,2.0,0.7840561468341145,-1.0111558012661843,1.9808018730956962
14,49,HARD,2023,Spanish_Grand_Prix,R,78.083,30479707.63188868,3549.6549908933875,537.7923118317709,59.24514483463934,0.3783644502912031,80.88507412508878,313.6553981880444,5.0,0.7016898793731292,0.7689876449081854,0.2511429291347285
16,52,HARD,2023,Spanish_Grand_Prix,R,78.357,29796487.509448715,3541.7902213415623,525.9642166887708,59.21091544244774,0.3788942763158505,75.89981323382109,220.7143982544221,36.0,0.32682256881434046,1.4402103405181859,-0.3910751031066204
18,56,HARD,2023,Spanish_Grand_Prix,R,78.722,28850869.760285143,3418.078445010347,515.6169525041933,58.85999309838534,0.3607489927681774,91.49132967904892,239.54238964965512,22.0,0.42708074669855484,1.2907526926684143,0.10614264203041313
20,44,MEDIUM,2023,Spanish_Grand_Prix,R,78.069,30076939.7035804,3450.927505565324,501.7795639988166,59.3789980426057,0.385941768860341,70.35369483013835,329.15715924927747,2.0,0.4878592190771958,-1.0757134920786429,1.3548686070663822
21,41,MEDIUM,2023,Spanish_Grand_Prix,R,78.594,30977134.772244845,3601.25918201178,540.4833052584379,59.0729016231024,0.3860356416662629,84.48142358521794,240.0130976195557,3.0,0.6427888272848042,-1.0663944903675093,1.3560187146786844
22,59,MEDIUM,2023,Spanish_Grand_Prix,R,78.904,28519959.58904122,3305.8198043121333,526.7008463651052,58.671590474513216,0.3490372763227311,104.73077829670372,205.61212433168524,25.0,0.46272869622256935,-0.2808848047093164,1.3108398487371253
23,59,MEDIUM,2023,Spanish_Grand_Prix,R,79.133,31221796.3070043,3614.648485144112,518.9197051902819,58.25567126349144,0.3762692575658735,84.45484578662318,304.5044526102952,22.0,0.6698000692140057,-0.6287748206832702,0.933826564997057
24,38,HARD,2023,Spanish_Grand_Prix,R,78.753,30981534.83446484,3613.785760805795,539.563046406982,58.798761027323145,0.3770274753488641,95.86237344465368,294.00062088851524,2.0,0.8265730391301946,0.7024783626745045,0.3012124858035295
27,53,MEDIUM,2023,Spanish_Grand_Prix,R,78.776,30391365.33985157,3505.1092249160256,497.6681307837352,58.93834994562564,0.3866995839386425,86.71853939895666,271.8316375161178,10.0,0.4764811928257056,-0.9164921016720504,1.1569632671494576
31,54,HARD,2023,Spanish_Grand_Prix,R,78.946,29874749.620589446,3252.540520637464,464.2601398621655,58.7219401636037,0.4049258713088534,83.28374715227388,231.7933706547175,19.0,-0.0013890591271407296,0.8609306413102116,-0.37033765417076137
44,62,SOFT,2023,Spanish_Grand_Prix,R,76.676,33469545.610897865,3631.84414370968,549.719765261601,60.36999080799796,0.3585150752584483,101.2717976653324,258.06307957252426,15.0,1.1810784273426267,-0.5076329079485872,1.9358437431000508
55,60,HARD,2023,Spanish_Grand_Prix,R,78.403,30457879.98052164,3545.447498542748,532.684206102715,59.128999964679245,0.379799970614018,90.80720589725236,336.08606456333,19.0,0.7344784505330539,1.0412948761320664,-0.12276359277184484
63,48,SOFT,2023,Spanish_Grand_Prix,R,77.875,31217345.543652143,3709.6778788486654,573.6548721180362,59.58979709253852,0.3684540510778897,104.23773353405444,243.7800920538689,6.0,1.1648502057308987,-0.8805610688891363,1.9204047027361102
77,50,HARD,2023,Spanish_Grand_Prix,R,78.242,29712259.62873678,3426.641070322721,519.3328054308479,59.27278940911015,0.3779811392117182,82.08044078712997,214.4886682196784,11.0,0.3540888639193604,0.9377262574064199,0.20371509550799727
81,41,MEDIUM,2023,Spanish_Grand_Prix,R,78.679,31092238.64058278,3632.274408166212,520.6974723595324,58.968761606021125,0.3521772667577603,97.12417045603156,313.88552310722963,2.0,0.946936374737452,-0.7821494664160952,1.7427882289924603
3,43,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,92.716,28217303.9428834,1853.231274081216,365.6979365251118,65.7228449538222,0.3357240458676966,110.64333663004584,115.73505503782796,30.0,-1.7846745929531658,0.9183388762969596,2.3113704663944685
4,49,HARD,2021,Saudi_Arabian_Grand_Prix,R,91.914,27795755.244850226,1817.5049274855664,385.9742289656363,66.23743838998857,0.3220610637130703,159.62053009957972,123.9811654365962,39.0,-1.4311479105939497,2.9937832820990673,1.1639760459181139
5,41,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,94.03,26598068.01221981,1752.6710533388575,351.48636834886446,64.8120611611144,0.3189155091815353,102.9518694912986,112.75336291125416,26.0,-1.9431896467768528,0.9261403936384797,2.539411164643275
6,49,HARD,2021,Saudi_Arabian_Grand_Prix,R,92.751,27339650.61766043,1771.591364353832,349.39160586816786,65.77719890748254,0.3345290878201409,126.70294742698236,102.29862417332752,37.0,-1.8812955321793623,2.8273503338728263,1.0519376019829738
7,45,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,92.778,26492058.560601342,1737.6115305948404,384.24450904166673,66.02613105300767,0.3345290878201409,123.36053003874686,112.62597377603822,24.0,-1.7568153235830455,0.7951872670590127,2.4678159396526085
9,7,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,97.043,28018429.04668429,1917.4058175613263,336.1190174987387,62.97583779710259,0.3730235801601487,105.02096410291855,127.34812685566538,7.0,-1.9768087690089402,-0.07493579566169412,2.092617372175235
10,46,HARD,2021,Saudi_Arabian_Grand_Prix,R,92.297,27892607.125385977,1825.2605649993577,400.90336712208295,66.03801067836295,0.2938449712581819,146.45179722392552,131.74187225775577,33.0,-1.315247313396715,3.1032658171566894,1.6483713641276725
11,9,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,94.138,27610964.947988626,1852.3707332770373,360.438969482026,64.73076125006041,0.3527263957445417,98.38205649972896,123.1020143021534,16.0,-1.92722607414819,0.39410889476090133,2.3179584546844025
14,46,SOFT,2021,Saudi_Arabian_Grand_Prix,R,91.633,28523149.224998426,1869.857174206932,392.35717093684616,66.7104116458205,0.3159354869847682,111.740908091021,119.52633406348372,2.0,-1.3237075827096763,0.5070471748482611,3.671706465534854
16,46,HARD,2021,Saudi_Arabian_Grand_Prix,R,91.601,29082696.61819681,1893.1718685000403,362.8323867088151,66.40258519112503,0.3619616995912281,131.4935195571644,160.97006824177026,36.0,-1.6555591560046712,2.5814624207218078,0.7330015913626422
18,45,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,92.804,27181585.57773547,1793.678950897073,359.8342345630057,65.76172558067698,0.3448572794460979,113.7835923612237,120.88214236509944,30.0,-1.885243098584866,0.8280390234753223,2.1841352174144424
22,44,HARD,2021,Saudi_Arabian_Grand_Prix,R,92.506,27077489.445376884,1778.2062437875113,385.6929669727666,66.00715948543154,0.27949812005221,111.95525487030696,122.48889100500077,23.0,-1.5652822660715224,3.0225313099017157,2.089357901912275
31,47,HARD,2021,Saudi_Arabian_Grand_Prix,R,91.797,28155857.96576318,1854.222656477521,380.832563366291,66.44590991463305,0.3089683229778881,113.9260536947499,120.95025481568176,34.0,-1.6273698453387542,3.0216746460048682,1.5033927988529818
33,35,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,91.488,27923313.86105975,1763.0416147389958,385.04365335251856,66.65070005823657,0.3365475006673296,99.82991691228636,127.2673510193431,20.0,-1.7832343589149167,0.7383110656983601,2.6096395063573183
44,47,HARD,2021,Saudi_Arabian_Grand_Prix,R,90.734,28131614.125735976,1949.60120512918,391.6637191088817,67.27277783350748,0.3302753932067707,114.388581732921,118.65801716493884,37.0,-1.6258094130179785,2.9282662646678586,1.2270513556338225
47,8,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,96.043,28594145.169948407,1901.7891029178527,347.40094983511983,63.45548356376912,0.3444029958016765,104.940991094722,149.19459665727348,8.0,-1.7708003249157966,0.23645699677673732,2.473479183751017
55,37,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,91.851,27749724.246158864,1773.3816583861912,377.8810493517652,66.4615406078831,0.3541977673214105,108.277318184855,141.0729011078164,27.0,-1.8238558381106025,0.7091264245905525,2.1851154102107984
63,7,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,96.13,28617235.97210064,1908.400117810089,351.2439087015817,63.33546325869073,0.3579693140577306,105.17103264840146,120.81794093918823,7.0,-1.8572674975844647,0.08708072398453011,2.332034254035913
77,47,MEDIUM,2021,Saudi_Arabian_Grand_Prix,R,91.408,28354016.76000708,1868.2794522228428,380.84485207544736,66.67808320905979,0.340120543268587,100.51911195985616,121.46561387073146,32.0,-1.782601676559751,0.9660885127760296,2.295704020586667
99,37,HARD,2021,Saudi_Arabian_Grand_Prix,R,92.865,27338310.67365589,1793.2316117968878,365.0868152414917,65.7995685075987,0.3355699310868626,109.57267759292104,118.84845332228468,24.0,-1.8556338012471758,2.525037301795515,1.330233500253052
1,37,HARD,2022,Australian_Grand_Prix,R,81.677,38921511.64900255,4061.5088464569785,517.4617700761466,63.78640244287347,0.3517413968015681,176.58866569908423,398.71747688765794,19.0,2.139022197253678,0.7662344059569224,0.1805996235496134
3,54,HARD,2022,Australian_Grand_Prix,R,82.451,36060713.73757343,3848.458545880567,458.565443884576,63.277003623781845,0.3293659157275863,84.73076626055031,251.4233824451501,33.0,0.9103717004226057,1.2740951748130784,0.29044298080907455
4,55,HARD,2022,Australian_Grand_Prix,R,82.248,35236145.75743087,3624.704635748448,502.38814663699577,63.495833848621615,0.3152947764567891,91.72470825994648,252.47186510161632,35.0,0.997584762793932,1.4267719857605876,0.4370356496161433
5,17,HARD,2022,Australian_Grand_Prix,R,85.189,36877297.24465728,3882.0231281052456,475.19095463430176,61.18308642137096,0.346849354494913,141.23937708520486,632.0540964984771,18.0,2.016655233566442,0.5586261346665986,-0.13223411076855676
6,49,HARD,2022,Australian_Grand_Prix,R,83.882,35947870.95912428,3832.7093052378623,467.4384525617288,62.0338732593504,0.3687602722742151,88.08235517710916,238.73083605856948,26.0,0.7705671983315683,0.6776975020944789,-0.16557587957840672
10,52,HARD,2022,Australian_Grand_Prix,R,82.731,39690792.60115767,4088.935050122682,510.6891788476457,63.336005479774016,0.3159491713404576,124.05456486405453,397.9905982196466,31.0,1.9401920420479895,1.325282479597236,0.3726336153695437
11,58,HARD,2022,Australian_Grand_Prix,R,81.094,39425756.663940094,4064.334826319428,518.7847966385713,64.33417720048358,0.3612968106208717,109.8768708790453,354.1689479390312,38.0,1.5881659500198206,1.1138346965821286,-0.23850850512085317
14,57,MEDIUM,2022,Australian_Grand_Prix,R,80.846,37434014.640012965,4101.19333474901,529.7018355906076,64.61948442336899,0.3416507101550534,108.6287528539306,303.52941113555323,4.0,1.6603654728376906,-1.1529822343102918,1.9543156213193416
16,58,HARD,2022,Australian_Grand_Prix,R,80.26,45305129.048863605,4578.445926153462,536.6063880035681,65.06116627654333,0.3774899632740156,103.46625292971376,749.1116238103378,36.0,2.821952534731779,0.8907403435820551,-0.6346917501183009
18,48,HARD,2022,Australian_Grand_Prix,R,83.592,33900135.50815229,3567.26385988286,462.1589549405592,62.40771368673077,0.3508332589557194,81.90581548014987,236.65464166647584,29.0,0.5525643054667577,0.9171903765612277,0.034728925742134556
20,44,MEDIUM,2022,Australian_Grand_Prix,R,83.071,35726785.667718746,3752.518361138899,472.7432350989008,62.81168873865215,0.3442488082248752,107.65536819118488,652.2297293546882,7.0,1.8148699430862156,-1.3034635324306405,1.4235789323407875
22,56,HARD,2022,Australian_Grand_Prix,R,83.342,35149901.40299593,3860.2633382283416,451.6520997046168,62.624627061498224,0.3595059158857033,70.9732433270191,416.89280402162586,38.0,0.9319843256212126,0.9973000887543716,-0.40512347376979874
23,54,HARD,2022,Australian_Grand_Prix,R,82.589,35004095.33189003,3705.5024952193385,495.962144032743,63.00882491840261,0.3386537030928999,94.68367279597652,249.2933663636314,54.0,0.85754096530503,1.5783877367582189,-0.34511666430065013
24,55,HARD,2022,Australian_Grand_Prix,R,82.541,34852941.321758665,3712.1120043701817,434.8898929154476,63.21509377406844,0.3538101158290333,82.0679675243555,267.93603394215705,34.0,0.6263988399499868,1.063691181739881,-0.06476142461040968
31,58,HARD,2022,Australian_Grand_Prix,R,82.469,35203604.96119699,3761.978545602535,481.1728339101028,63.35003089025916,0.3611095646499426,98.98438886487288,306.84992343626374,41.0,0.9442259833787912,1.1125098367192023,-0.36048631376418105
44,51,HARD,2022,Australian_Grand_Prix,R,81.886,39548198.87569691,4397.285953530219,548.1560476973482,63.71694953542809,0.3411935852611118,149.2488654946426,651.1924944707324,29.0,2.7436868811369814,0.9646149091839397,-0.1220213143968722
47,55,HARD,2022,Australian_Grand_Prix,R,83.006,34790267.36199754,3674.7032338111626,473.7092929173816,62.909257011077145,0.3529249009003958,85.46086394266355,237.65428378994145,41.0,0.6704371747910339,1.181431015338224,-0.22494935277894432
63,53,HARD,2022,Australian_Grand_Prix,R,81.495,38406919.51568752,4135.655228455307,545.1949827359433,63.99154962192885,0.3352222348379877,109.96529321200512,406.9647285102751,30.0,1.880562468590406,1.118431252206939,0.19012621318174067
77,54,HARD,2022,Australian_Grand_Prix,R,81.651,34408232.5058855,3648.765736518396,520.7277125571459,63.9726645723548,0.3602068322621101,88.41640609617102,251.58334543686468,32.0,0.8521593869750647,0.9502347671204651,-0.04334416762361794
1,36,MEDIUM,2022,Mexico_City_Grand_Prix,R,82.046,28466867.05706228,3441.54489798931,321.4030200848652,51.57066322508541,0.4250657674845908,59.5361753849288,759.83435208348,11.0,0.07763869204095601,-2.69098655039151,-0.6670112641881907
3,48,SOFT,2022,Mexico_City_Grand_Prix,R,82.022,27259581.623911142,3223.280261051802,328.94426808123484,51.659233556469786,0.4089293288374929,60.64528953154695,753.1756694336942,4.0,0.1741322332610095,-2.747156235972577,0.09946971146760368
4,48,HARD,2022,Mexico_City_Grand_Prix,R,83.402,28131375.44567955,3255.267557362556,313.5510828287966,50.65942240888821,0.4255749416153914,54.16169026184812,755.2757293255519,17.0,-0.15328125894212902,-0.8845974889798744,-1.995863902084227
5,45,MEDIUM,2022,Mexico_City_Grand_Prix,R,83.086,27482890.25302552,3507.7316324261683,367.64504168310674,50.8750044516095,0.4255378391563997,119.35467166067004,625.0764533879991,8.0,0.32926172483641974,-2.7956303127228845,-0.6248704186306511
6,56,SOFT,2022,Mexico_City_Grand_Prix,R,83.709,26903403.495202795,3254.163559081867,353.1133121268872,50.50077800678731,0.4556628987056376,67.85574786309995,320.20636473356404,4.0,-0.7051457662679426,-3.148200252431466,-0.27599954886975264
10,42,SOFT,2022,Mexico_City_Grand_Prix,R,82.277,23757110.97283877,3108.906731095482,376.8071986878333,51.537220386541634,0.4077029965995036,131.25374657879527,237.62713573763045,2.0,-0.4022878480480635,-2.688479834520534,0.4817678599302304
11,30,MEDIUM,2022,Mexico_City_Grand_Prix,R,81.775,28799326.72296582,3697.170124410186,365.9590659236009,51.64930217379162,0.4169891236638727,58.80017108899269,658.8668807621355,7.0,0.21572685965355323,-2.699567027163779,-0.4003753342319951
14,48,HARD,2022,Mexico_City_Grand_Prix,R,82.866,24218581.389161486,2974.014374436309,322.004593956998,51.18149313319095,0.4108734339479107,53.39361199903495,312.79271901803486,8.0,-1.1760600207083742,-0.8164493291938866,-1.2148890667746501
16,48,MEDIUM,2022,Mexico_City_Grand_Prix,R,82.603,25445670.07038244,3143.278175481876,313.86364627669815,51.22163221400632,0.3961934343103244,65.7028547126063,388.95441041959344,20.0,-0.8057005575191462,-2.1647793028326503,-0.24182805442636082
18,42,SOFT,2022,Mexico_City_Grand_Prix,R,82.463,22849732.607043367,2954.652866482271,326.3277909648373,51.30260366008708,0.4173354444544573,63.13567565917852,213.30197300189693,2.0,-1.188535399404038,-2.7716637542616667,0.41720423231837334
20,49,SOFT,2022,Mexico_City_Grand_Prix,R,83.3,28396872.16175498,3356.8949597366222,339.9883201939762,50.85256921350644,0.3976983593359015,55.066687501192725,617.8014902337417,14.0,0.04449032502841222,-2.442107409903798,0.05697423640862034
22,48,MEDIUM,2022,Mexico_City_Grand_Prix,R,83.403,26952483.227244515,3230.3216129670845,301.45020977385894,50.82764524406202,0.4114628590784133,53.81736620979057,780.044747817752,19.0,-0.14018833813032472,-2.4487114832323766,-0.7529585815308486
23,48,SOFT,2022,Mexico_City_Grand_Prix,R,82.914,22323418.07396258,2923.7058127748023,319.67046730480627,50.92015445605075,0.4343128026697794,51.923961530271136,257.5367982906859,10.0,-1.3341975857049801,-2.8028770223445227,-0.04858380324010057
24,47,SOFT,2022,Mexico_City_Grand_Prix,R,82.26,27033024.56044408,3185.9262648473064,364.76591728079103,51.64364745280735,0.4269573097373012,81.90232893744927,731.5497592886942,2.0,0.28859588417302773,-2.9750073735742735,-0.09705648087061086
31,48,HARD,2022,Mexico_City_Grand_Prix,R,83.279,23414226.043808367,2913.730472012084,328.22954200431013,51.00919881641128,0.42368538294528,107.48880370088824,255.6509277400433,15.0,-1.0696366527046548,-0.7831142259075244,-1.5559863532346276
