Driver,LapNumber,Compound,Year,Event,SessionType,LapTimeSeconds,Energy_per_m,PC1,PC2,PC3
2,62,MEDIUM,2024,Monaco_Grand_Prix,R,75.525,6055.35096428419,0.5622014142151203,0.23604957938180388,-2.291362695171693
3,46,HARD,2024,Monaco_Grand_Prix,R,77.172,5970.603463090936,0.21012709349594494,2.6681645644669882,0.1845628563790687
4,64,HARD,2024,Monaco_Grand_Prix,R,75.742,5575.170145432114,-0.6765815741660819,0.06843952830059365,1.448608747119982
10,77,MEDIUM,2024,Monaco_Grand_Prix,R,75.625,6168.834463645873,1.58338266512189,0.5957259637720388,-1.2678692002733871
14,68,MEDIUM,2024,Monaco_Grand_Prix,R,77.939,5317.007575291855,-2.9942678844485804,0.5179993744555662,-1.6998869616188539
16,71,HARD,2024,Monaco_Grand_Prix,R,75.162,5656.510473787753,0.6730931724361485,-0.02376342562187032,1.6867881769180917
18,59,SOFT,2024,Monaco_Grand_Prix,R,76.71,5719.510588836552,-0.8824276326296682,-1.3220145807896162,-1.0446456389152277
22,77,HARD,2024,Monaco_Grand_Prix,R,74.72,5646.339456602956,0.3349617585690025,-0.8112333418776735,2.1123865244047972
23,77,HARD,2024,Monaco_Grand_Prix,R,77.06,6522.173979383719,0.6204960747475076,3.693953171523632,0.042349039875213566
24,75,SOFT,2024,Monaco_Grand_Prix,R,74.718,5413.25224866577,0.10885191707379153,-2.559186367725491,-0.5753958718460936
44,63,HARD,2024,Monaco_Grand_Prix,R,74.165,5553.9603365335315,0.8317810573464774,-1.3359797866579854,1.4634528422112103
55,62,HARD,2024,Monaco_Grand_Prix,R,74.726,6018.56983244723,2.6034153876596533,1.299563017704894,1.1300152864609683
63,73,MEDIUM,2024,Monaco_Grand_Prix,R,75.228,5687.511559244856,0.09954833556200172,-0.8261716355912752,-0.8166556582632436
77,17,HARD,2024,Monaco_Grand_Prix,R,76.561,5036.358201125335,-3.2260972211976187,-0.8907435938129407,0.6191403530511472
81,73,HARD,2024,Monaco_Grand_Prix,R,76.281,5440.359661550609,-2.594577765164207,0.051849852242748316,1.2654976141715784
3,34,INTERMEDIATE,2021,Turkish_Grand_Prix,R,93.255,4066.4559268653534,-0.03469884119199415,-0.6592575372392713,-0.5321569773615357
4,50,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.446,4208.831047150003,0.5147921851758244,-0.28916102019444884,-0.612845003498743
5,54,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.73,4195.189096571635,0.2127843555998673,-0.35050606719936206,-0.5229197945814604
6,48,INTERMEDIATE,2021,Turkish_Grand_Prix,R,93.672,3929.8611398539997,-3.0587970714556785,-1.2283457559103916,-0.7967694908093946
7,50,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.586,4101.79386340955,-0.38539892003468124,-0.10616111249924147,-1.309694435079201
9,52,INTERMEDIATE,2021,Turkish_Grand_Prix,R,95.438,3895.5724648579303,-4.450794577208123,0.6514033967522495,-1.489904160810063
10,50,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.814,4138.613525954733,-0.46621620438255795,-1.1345183350925239,-0.7380159249767014
11,53,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.459,4117.821605677057,0.15850282270501215,-0.5822568926808485,-0.5314774439782074
14,55,INTERMEDIATE,2021,Turkish_Grand_Prix,R,93.252,4275.708393569634,1.4037714625726767,2.0992784263115714,-0.8417123239710892
16,57,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.737,4347.433642392108,1.0782846676533164,0.806163799889021,-1.6870357506923048
18,58,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.608,4039.5218342999424,-0.37523362389510373,-1.4055392891652374,0.09825093626825829
22,54,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.844,3969.7950511385243,-1.506935129177709,-1.1679037358635793,-0.19598396754890005
31,24,INTERMEDIATE,2021,Turkish_Grand_Prix,R,94.584,3988.895235274244,-2.429980912941774,0.797087861374084,-0.7480001945173188
33,53,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.759,4183.441804743431,-0.5956982885301408,-0.4117570886841915,-0.667831845994184
44,52,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.763,4280.906110247601,0.6267105058655306,-0.3544098575285868,-1.803168465145662
47,52,INTERMEDIATE,2021,Turkish_Grand_Prix,R,94.209,3982.906988727312,-2.194663654213393,-0.08017865598515143,-1.2112492172613454
55,49,INTERMEDIATE,2021,Turkish_Grand_Prix,R,91.921,4251.942339446163,1.8639991612510312,-1.0196750106234225,-0.4328112729130456
63,53,INTERMEDIATE,2021,Turkish_Grand_Prix,R,93.399,4298.913905908257,1.4990524421820508,1.54506600127313,-1.0941898265812964
77,58,INTERMEDIATE,2021,Turkish_Grand_Prix,R,90.432,4380.464102692874,4.166510835798193,-0.3001911509227689,0.09058132863234522
99,57,INTERMEDIATE,2021,Turkish_Grand_Prix,R,92.904,4148.165240472224,0.5941143582812598,0.9619836984137733,-1.1529581532389657
3,58,HARD,2021,Hungarian_Grand_Prix,R,82.802,4003.8421175744757,-1.0089064995986312,1.9515832413407939,0.8618218206360667
5,60,HARD,2021,Hungarian_Grand_Prix,R,81.459,3888.2348290094264,-0.23913462754546463,0.8937334127513452,0.9407079423015628
6,62,HARD,2021,Hungarian_Grand_Prix,R,82.831,3747.4976772278915,-2.99254086005645,-0.311929711591474,1.7190668102159947
7,58,SOFT,2021,Hungarian_Grand_Prix,R,81.518,4017.7268687259734,0.9679259055590475,-0.06696236504457875,-1.3749781553391784
10,70,SOFT,2021,Hungarian_Grand_Prix,R,78.394,3990.216199264077,4.782009652356231,-1.9271510369511249,0.13013069623608423
14,41,HARD,2021,Hungarian_Grand_Prix,R,80.359,3908.0209269381717,0.5519882462045799,-0.8758901332343085,1.3117156797750134
22,43,HARD,2021,Hungarian_Grand_Prix,R,82.45,3884.0797761385998,-1.9605807419819128,-0.20288705125775042,1.2794390213458278
31,54,HARD,2021,Hungarian_Grand_Prix,R,81.421,3920.4079775986875,0.07608570755502155,0.9392283699328243,0.7914278307986296
33,43,MEDIUM,2021,Hungarian_Grand_Prix,R,80.945,3948.4778088432986,0.936340460682223,-0.4871001019033794,-1.5419292678683152
44,49,MEDIUM,2021,Hungarian_Grand_Prix,R,78.715,4133.199620578511,3.895867014254171,-0.7786455385459525,-1.3112732477036222
47,44,HARD,2021,Hungarian_Grand_Prix,R,82.711,3826.3652303087397,-2.866167896125349,-0.7856977331264957,1.0706003813025418
55,54,HARD,2021,Hungarian_Grand_Prix,R,81.423,4068.1627584593475,-0.002086717163581374,1.644817865685492,0.5211316401030651
63,62,HARD,2021,Hungarian_Grand_Prix,R,82.112,4076.2926782167165,-0.07726348915142185,2.098476952379169,1.039874446643666
99,44,HARD,2021,Hungarian_Grand_Prix,R,82.736,3829.2389361296036,-2.731804993261214,0.3968947351012831,0.446749865191064
1,42,HARD,2024,United_States_Grand_Prix,R,98.117,6978.656436159605,-0.47622563920979255,0.2290882068717793,0.9065468351463795
4,55,HARD,2024,United_States_Grand_Prix,R,97.679,6572.374041337042,-0.19766043129159397,-1.2393899699334994,1.9198532629881688
10,55,HARD,2024,United_States_Grand_Prix,R,98.311,6721.2242676855885,-0.6314718342986327,-0.13955122207958304,1.988309037889863
11,45,HARD,2024,United_States_Grand_Prix,R,98.514,6455.07351937501,-1.168512231313987,-0.42567570542095334,1.3194826202154324
14,52,HARD,2024,United_States_Grand_Prix,R,99.261,6612.241064840853,-2.304978527013579,0.3000472569088516,1.1036729355358024
16,39,HARD,2024,United_States_Grand_Prix,R,97.834,6674.9051776253,-0.6184373229899985,-1.1473302090257587,1.390095009427205
18,54,MEDIUM,2024,United_States_Grand_Prix,R,99.214,6647.994332721676,-1.464374192328574,-0.5689203476102417,-1.1372696579870645
20,56,MEDIUM,2024,United_States_Grand_Prix,R,98.21,7647.314350903921,2.090822605528487,0.3344694285546516,-1.517457333447661
22,54,HARD,2024,United_States_Grand_Prix,R,99.193,6647.983137579941,-1.5984243689632098,0.41132866680615593,1.6240770793821482
23,54,HARD,2024,United_States_Grand_Prix,R,99.084,6485.330728912352,-2.7832358967538284,0.03189988474945673,0.8828094472210601
24,53,HARD,2024,United_States_Grand_Prix,R,99.272,7376.649700005961,1.533601028335714,2.870459501301025,0.08066193995291351
27,51,HARD,2024,United_States_Grand_Prix,R,98.404,7014.305484100246,0.3216775027312285,0.6812485165170705,1.1842424965160718
30,54,MEDIUM,2024,United_States_Grand_Prix,R,98.091,7326.014628599788,2.5524408670689973,0.8145419536146001,-1.7077293661634416
31,53,SOFT,2024,United_States_Grand_Prix,R,97.33,7077.678387956904,2.5088819524312154,-1.314899709828409,-1.0130875363356129
43,46,MEDIUM,2024,United_States_Grand_Prix,R,97.611,6860.275447367824,0.36492128111636635,-0.6719016214065788,-1.8569793652021704
55,42,HARD,2024,United_States_Grand_Prix,R,97.763,6611.894238689573,-1.0948829372521893,-1.1387989844523199,1.6360677364509233
63,42,MEDIUM,2024,United_States_Grand_Prix,R,97.656,7313.32089467586,1.8197384331455289,0.15610762755331756,-2.3191514604481243
77,53,HARD,2024,United_States_Grand_Prix,R,100.575,6994.16807145117,-1.5947893096894148,4.181381472392088,-0.026367860168659312
81,42,HARD,2024,United_States_Grand_Prix,R,97.883,6998.891796712518,1.395946628875077,0.34581741028281,0.9084358989824618
1,56,MEDIUM,2023,Miami_Grand_Prix,R,89.708,7850.133829926656,2.0112531952849872,-1.6923594682341008,-1.347892532626995
2,50,HARD,2023,Miami_Grand_Prix,R,92.384,6798.802406540285,-2.323642363254015,1.6177036445192612,0.8027950208077457
4,47,HARD,2023,Miami_Grand_Prix,R,92.401,6692.091068607171,-2.892831757523451,0.5315042182293199,1.1173301229259947
10,55,HARD,2023,Miami_Grand_Prix,R,91.971,6907.956930913058,-1.6126567975637476,0.038264491249549525,1.4744576110955347
11,57,HARD,2023,Miami_Grand_Prix,R,90.56,7067.284682240937,1.6877292130525754,-0.1462329828843858,1.7454976426544462
14,57,HARD,2023,Miami_Grand_Prix,R,90.519,7774.365258816458,2.9249040390093475,0.9750864547324049,1.2337791457012481
16,57,HARD,2023,Miami_Grand_Prix,R,91.434,7741.759567233503,0.2896133033099379,2.1595247624538927,0.437161396901011
18,44,MEDIUM,2023,Miami_Grand_Prix,R,90.862,7979.216897382366,3.2335605295707386,0.04695744431708087,-2.0855450480676696
20,53,HARD,2023,Miami_Grand_Prix,R,91.691,6426.149527119256,-3.1282879816384828,-0.3967352913271087,1.2910178342263186
21,57,HARD,2023,Miami_Grand_Prix,R,91.562,6567.2811420595635,-2.114065014617477,-0.7959448714539338,1.673155425257305
22,56,MEDIUM,2023,Miami_Grand_Prix,R,91.038,6947.189297271319,0.40466961192529693,-2.017423041744952,-0.8551954600091274
23,55,HARD,2023,Miami_Grand_Prix,R,91.852,7063.470322123911,-2.2242881301294273,0.8280101997967945,0.5912406655332273
24,56,MEDIUM,2023,Miami_Grand_Prix,R,91.736,7357.643696120602,-0.5078940506241133,0.07848398420318756,-1.8778969606740854
27,36,MEDIUM,2023,Miami_Grand_Prix,R,90.901,6980.99154013966,0.91330313033849,-1.3923255880746401,-1.7720199067485112
31,56,MEDIUM,2023,Miami_Grand_Prix,R,91.143,7508.993784788376,0.8878349202249564,-0.11557341436734377,-1.7955124872451182
44,57,MEDIUM,2023,Miami_Grand_Prix,R,90.669,7729.547031256939,2.264492431472283,-0.20584985712359605,-1.5937429108306493
55,55,HARD,2023,Miami_Grand_Prix,R,91.362,6865.7579609749055,-1.836121974954295,-0.4694897840706683,1.3596260147323806
63,57,HARD,2023,Miami_Grand_Prix,R,91.015,6946.34158088694,0.4177385203953881,-0.1014711925684482,1.6621444629111404
77,56,HARD,2023,Miami_Grand_Prix,R,91.838,7620.183036496767,-0.4227887451804123,1.8217668736400598,0.6569325786213436
81,56,HARD,2023,Miami_Grand_Prix,R,92.006,7961.45213467293,0.4030687350769388,3.0539256532388985,0.5161911225232001
1,51,MEDIUM,2024,Hungarian_Grand_Prix,R,80.908,5699.533238035381,-0.4018099932878684,-2.4048540791846875,-0.9580163332288006
2,65,SOFT,2024,Hungarian_Grand_Prix,R,80.561,6141.439047139493,0.5693002773834056,-3.0072846496195256,-0.06638748274187853
3,30,HARD,2024,Hungarian_Grand_Prix,R,82.64,6519.660984660359,-0.30045879886867133,0.863249672438664,0.513256870641521
4,50,MEDIUM,2024,Hungarian_Grand_Prix,R,81.712,6052.1979051744165,-0.6663228712637933,-1.3105121112100917,-1.2395556869532622
10,31,MEDIUM,2024,Hungarian_Grand_Prix,R,83.34,6987.854394477326,1.8434487190000262,2.308110120110949,-2.5926093901606793
11,49,MEDIUM,2024,Hungarian_Grand_Prix,R,81.096,5497.789759912313,-0.4483271260633464,-2.8600322146598285,-0.6503058005407316
14,52,HARD,2024,Hungarian_Grand_Prix,R,83.063,7205.34802255294,2.1142037962694262,3.201077344982023,0.6316203312135972
16,29,HARD,2024,Hungarian_Grand_Prix,R,82.182,6624.388925296608,0.22024891713947686,1.5202590883812865,0.3794409505584147
18,48,HARD,2024,Hungarian_Grand_Prix,R,82.338,5961.686809995975,-1.4255640284088795,-0.8232095065493051,1.350142737869985
20,50,HARD,2024,Hungarian_Grand_Prix,R,83.553,5458.239612437363,-3.214674960547803,0.2808576777461429,1.1730809706024024
22,57,HARD,2024,Hungarian_Grand_Prix,R,83.533,5895.563473574769,-2.01346862374494,0.7943929782662099,1.8378148757990636
23,31,HARD,2024,Hungarian_Grand_Prix,R,83.93,6989.747828290199,0.9252000471101548,3.206465044447154,-0.2949882279527396
24,38,HARD,2024,Hungarian_Grand_Prix,R,83.487,6452.347275054726,0.9328070445564743,2.0948555631447623,0.25127885039520786
27,54,HARD,2024,Hungarian_Grand_Prix,R,83.461,6035.685641957222,-1.3146001873368098,0.7425924039711417,1.7856725286316726
31,66,SOFT,2024,Hungarian_Grand_Prix,R,81.61,6894.0918867637465,2.8231724941778857,0.2204863138827302,-1.265034744157053
44,54,HARD,2024,Hungarian_Grand_Prix,R,82.153,5748.820058140477,-1.3012588757067318,-0.5517016262275479,1.6860754697688831
55,53,MEDIUM,2024,Hungarian_Grand_Prix,R,81.441,6291.652387307949,1.4334847595695899,0.0964840840953883,-1.6400406968437562
63,55,HARD,2024,Hungarian_Grand_Prix,R,80.305,5953.393931935339,0.5727441362718837,-1.862493064649174,1.793085024167841
77,52,HARD,2024,Hungarian_Grand_Prix,R,82.792,6400.7938718585765,-0.4939683734683138,1.6945441251708302,0.3188234538417461
81,51,MEDIUM,2024,Hungarian_Grand_Prix,R,81.716,5724.955557010545,-0.6660145650142731,-2.2319065305618113,-0.7554311984394344
1,53,HARD,2024,Mexico_City_Grand_Prix,R,80.872,6017.136909030757,-0.82436860334633,0.07478377951164052,1.3868119968539427
4,68,HARD,2024,Mexico_City_Grand_Prix,R,79.691,6228.789399732233,0.4672363923244903,-0.5462102150665821,2.1545906201063034
10,67,HARD,2024,Mexico_City_Grand_Prix,R,81.274,6306.649831035677,-0.7662492245280067,2.1044893627192263,0.7229805074210723
11,70,SOFT,2024,Mexico_City_Grand_Prix,R,79.209,7206.066944889355,3.1688345865463816,-0.14059423436190488,-1.365115977466049
14,7,MEDIUM,2024,Mexico_City_Grand_Prix,R,82.722,6341.007782480164,-1.5158144273583973,1.9212157943589536,-2.982038878360788
16,71,SOFT,2024,Mexico_City_Grand_Prix,R,78.336,6743.949260894175,4.1647183401044225,-1.2516718857776779,-0.5932697223961718
18,55,HARD,2024,Mexico_City_Grand_Prix,R,81.311,6242.235027437814,-0.8170148851719757,0.7874112852501817,1.193617821491468
20,61,HARD,2024,Mexico_City_Grand_Prix,R,80.637,6098.330455310182,-1.2224499552491885,0.006595461670446686,1.4080368561306984
24,56,MEDIUM,2024,Mexico_City_Grand_Prix,R,81.553,5704.626795653036,-2.825808675975927,-0.9796250295326965,-1.6376397960774625
27,69,HARD,2024,Mexico_City_Grand_Prix,R,80.748,6445.9562178662245,0.20658646941880476,1.7466237267447309,1.0962055174839695
30,67,SOFT,2024,Mexico_City_Grand_Prix,R,79.502,6154.364180775563,2.305904348696193,-1.243642154264915,-0.7908002281427212
31,70,MEDIUM,2024,Mexico_City_Grand_Prix,R,80.659,6813.12893813182,1.806898200871924,1.6750008982469218,-2.0741769284125193
43,50,MEDIUM,2024,Mexico_City_Grand_Prix,R,80.09,6368.835172748221,1.6450016214494532,-0.40505455341615204,-1.8032712925315564
44,31,HARD,2024,Mexico_City_Grand_Prix,R,80.371,5830.253667495644,-2.0729820021523087,-0.5128774166029849,0.5842976712871291
55,62,HARD,2024,Mexico_City_Grand_Prix,R,80.137,6026.841584088888,-0.47908001209596046,0.3781305991983658,1.2743611227429983
63,63,HARD,2024,Mexico_City_Grand_Prix,R,80.731,5834.916603346046,-2.5899277594943237,-0.8143487337991576,1.7121614830881342
77,57,MEDIUM,2024,Mexico_City_Grand_Prix,R,81.085,5981.124527086928,-0.1962672180911217,-1.1601902201936913,-1.2657043070863634
81,65,HARD,2024,Mexico_City_Grand_Prix,R,80.064,5624.401436705388,-0.6621765415620884,-1.1486522167480824,1.9418682994393102
3,50,HARD,2021,Qatar_Grand_Prix,R,87.198,4626.308615489713,0.887325814280926,2.1679935421615495,0.81118390140513
4,51,MEDIUM,2021,Qatar_Grand_Prix,R,85.746,4591.023604531873,2.2593062936417274,0.30808928408698616,-2.2608245716344646
5,53,MEDIUM,2021,Qatar_Grand_Prix,R,86.434,4389.62420678839,-1.0326859701794413,-1.2335049713892505,-0.6452884963286927
6,44,HARD,2021,Qatar_Grand_Prix,R,88.732,4294.702970694109,-3.452918302511798,1.202552370622298,0.7885659103287735
7,53,HARD,2021,Qatar_Grand_Prix,R,86.358,4533.915197997013,0.5377980078685151,0.9752233032529265,1.1152494782216578
9,55,SOFT,2021,Qatar_Grand_Prix,R,87.34,4327.648354012661,-1.1096396574097767,-1.0141244608232927,-0.3209190797923987
10,46,MEDIUM,2021,Qatar_Grand_Prix,R,87.019,4419.87133668635,-0.6101343725988245,-0.468544917980776,-1.5097119768282603
11,49,MEDIUM,2021,Qatar_Grand_Prix,R,85.613,4176.015022873385,-0.18205087489102473,-3.2658543635044417,-0.29579511157901855
14,48,HARD,2021,Qatar_Grand_Prix,R,86.682,4354.488439417085,0.2738144463846258,0.9887314037779051,1.4122590997996176
16,46,HARD,2021,Qatar_Grand_Prix,R,86.555,4682.571195113045,0.4382709686871094,1.3597368312010654,0.8121079951248197
18,44,HARD,2021,Qatar_Grand_Prix,R,87.356,4464.002925760396,-0.2629675511907305,1.7969409417052826,0.486794583150892
22,50,HARD,2021,Qatar_Grand_Prix,R,87.043,4464.273074905654,-0.006755883389163623,1.1391310962217747,0.554290558087244
31,46,HARD,2021,Qatar_Grand_Prix,R,87.061,4539.404219166961,-0.30416337343398897,1.2163148573066616,0.8441580818083436
33,57,SOFT,2021,Qatar_Grand_Prix,R,83.196,4621.726410105132,5.522088723108928,-2.4454701412265116,0.09431285610450482
44,50,MEDIUM,2021,Qatar_Grand_Prix,R,85.084,4538.713019098708,1.9568523434274931,-1.435230338743359,-1.1851252116926232
47,46,MEDIUM,2021,Qatar_Grand_Prix,R,88.412,4463.319745294255,-1.3748908565580704,0.9058711706318396,-1.7228613677076337
55,46,HARD,2021,Qatar_Grand_Prix,R,86.57,4447.69951760617,-0.4957851715021113,0.3122167046330535,1.2134187074571121
63,55,SOFT,2021,Qatar_Grand_Prix,R,85.768,4378.231269816202,0.7516576652514729,-2.3065797980157274,-0.40141161471180836
77,39,HARD,2021,Qatar_Grand_Prix,R,87.246,4273.420699841196,-2.6797381856603706,-1.161393263800447,0.9117910634595708
99,40,MEDIUM,2021,Qatar_Grand_Prix,R,87.823,4345.2652478534865,-1.2495983294571282,0.6936103662742599,-2.5609835112350434
1,55,SOFT,2022,Emilia_Romagna_Grand_Prix,R,78.446,6554.903029190067,1.1856033817385239,-1.8995817507957073,-0.8146380808876741
3,61,HARD,2022,Emilia_Romagna_Grand_Prix,R,81.577,6523.438673397679,-0.4207541435779107,0.3201455706971871,1.2057445215785967
4,61,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,80.903,6696.450398538754,0.8477176191838628,0.07941978705469652,-1.0645950798131498
5,47,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,81.211,6504.616595027547,-0.10709437180261386,-0.5328299893259345,-1.2209072390815514
6,62,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,81.338,6609.851999624085,0.8227536509244071,0.4666651055833428,-1.1621640755605684
10,34,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,81.713,6372.430154405963,-0.5963081211259472,-1.4007837202245796,-1.2460452336837637
11,52,SOFT,2022,Emilia_Romagna_Grand_Prix,R,78.949,7263.25302699995,3.0755668566188525,-0.730478090310041,-1.0666870146334282
14,5,INTERMEDIATE,2022,Emilia_Romagna_Grand_Prix,R,99.685,5221.9132772208895,-7.380678741843308,1.908399881805331,-3.29353194873087
16,63,SOFT,2022,Emilia_Romagna_Grand_Prix,R,78.574,7387.600303043343,2.4536054127419753,-0.03553726067259189,-1.329131860576205
18,46,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,81.75,5932.29006323559,-1.5677179791604425,-1.834625082062379,-0.834954002999537
20,61,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,81.238,6930.558945590107,1.5955580611196276,0.6111955168509648,-1.1502109582837776
22,61,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,80.544,6699.123330269577,1.1206111908046053,-0.3491339512751588,-0.7786543632686734
23,61,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,81.757,7790.274856672763,2.031859749887886,1.9980763783287014,-1.8058442912080463
24,61,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,81.286,6172.730789121239,-0.8962336920369556,-0.8965416046535861,-0.885252142403038
31,37,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,81.887,6912.999766989884,0.8835870774287286,0.3995654967109638,-1.8971046471199113
44,50,MEDIUM,2022,Emilia_Romagna_Grand_Prix,R,81.419,6165.128459206599,-1.4393386847620122,-1.3893281430272164,-1.0625438292963383
47,55,SOFT,2022,Emilia_Romagna_Grand_Prix,R,78.999,5734.547709151784,-0.9340766698635264,-3.5173502008208586,-0.30086586924980996
